Opening all_modis_10k.txt
Run Date dhours1 sep1 aetype1 cloudfrac1 dbod1 dbae1 dhours2 sep2 aetype2 cloudfrac2 dbod2 dbae2
69385 2012-01-23 22:28:47 -13.0 7.7 2.00 0.14 0.12 1.50 10.1 2.2 1.00 0.00 0.05 1.50
69386 2012-01-23 22:59:21 -13.5 7.7 2.00 0.14 0.12 1.50 9.6 2.2 1.00 0.00 0.05 1.50
69387 2012-01-23 23:31:07 -14.0 7.7 2.00 0.14 0.12 1.50 9.1 2.2 1.00 0.00 0.05 1.50
69388 2012-01-24 00:01:34 -14.5 7.7 2.00 0.14 0.12 1.50 8.6 2.2 1.00 0.00 0.05 1.50
69389 2012-01-24 00:32:16 -15.0 7.7 2.00 0.14 0.12 1.50 8.0 2.2 1.00 0.00 0.05 1.50
69390 2012-01-24 00:39:19 -15.2 7.7 2.00 0.14 0.12 1.50 7.9 2.2 1.00 0.00 0.05 1.50
69391 2012-01-24 01:10:01 -15.7 7.7 2.00 0.14 0.12 1.50 7.4 2.2 1.00 0.00 0.05 1.50
69392 2012-01-24 01:40:28 -16.2 7.7 2.00 0.14 0.12 1.50 6.9 2.2 1.00 0.00 0.05 1.50
69422 2012-01-24 19:07:36 -10.5 2.2 1.00 0.00 0.05 1.50 14.2 3.3 -9999.00 0.00 0.02 1.50
69423 2012-01-24 19:38:34 -11.1 2.2 1.00 0.00 0.05 1.50 13.7 3.3 -9999.00 0.00 0.02 1.50
69424 2012-01-24 20:11:09 -11.6 2.2 1.00 0.00 0.05 1.50 13.1 3.3 -9999.00 0.00 0.02 1.50
69425 2012-01-24 20:41:20 -12.1 2.2 1.00 0.00 0.05 1.50 12.6 3.3 -9999.00 0.00 0.02 1.50
69426 2012-01-24 21:11:23 -12.6 2.2 1.00 0.00 0.05 1.50 12.1 3.3 -9999.00 0.00 0.02 1.50
69427 2012-01-24 21:41:18 -13.1 2.2 1.00 0.00 0.05 1.50 11.6 3.3 -9999.00 0.00 0.02 1.50
69428 2012-01-24 22:11:28 -13.6 2.2 1.00 0.00 0.05 1.50 11.1 3.3 -9999.00 0.00 0.02 1.50
69429 2012-01-24 22:41:39 -14.1 2.2 1.00 0.00 0.05 1.50 10.6 3.3 -9999.00 0.00 0.02 1.50
69430 2012-01-24 23:11:51 -14.6 2.2 1.00 0.00 0.05 1.50 10.1 3.3 -9999.00 0.00 0.02 1.50
69431 2012-01-24 23:43:30 -15.1 2.2 1.00 0.00 0.05 1.50 9.6 3.3 -9999.00 0.00 0.02 1.50
69432 2012-01-25 00:13:41 -15.6 2.2 1.00 0.00 0.05 1.50 9.1 3.3 -9999.00 0.00 0.02 1.50
69433 2012-01-25 00:44:07 -16.2 2.2 1.00 0.00 0.05 1.50 8.6 3.3 -9999.00 0.00 0.02 1.50
69434 2012-01-25 01:14:18 -16.7 2.2 1.00 0.00 0.05 1.50 8.1 3.3 -9999.00 0.00 0.02 1.50
69435 2012-01-25 01:44:45 -17.2 2.2 1.00 0.00 0.05 1.50 7.6 3.3 -9999.00 0.00 0.02 1.50
69436 2012-01-25 02:14:56 -17.7 2.2 1.00 0.00 0.05 1.50 7.1 3.3 -9999.00 0.00 0.02 1.50
69469 2012-01-25 21:45:30 -12.4 3.3 -9999.00 0.00 0.02 1.50 10.7 4.0 2.00 0.00 0.05 1.50
69470 2012-01-25 22:07:04 -12.8 3.3 -9999.00 0.00 0.02 1.50 10.3 4.0 2.00 0.00 0.05 1.50
69471 2012-01-25 22:37:07 -13.3 3.3 -9999.00 0.00 0.02 1.50 9.8 4.0 2.00 0.00 0.05 1.50
69473 2012-01-25 22:51:37 -13.5 3.3 -9999.00 0.00 0.02 1.50 9.6 4.0 2.00 0.00 0.05 1.50
69474 2012-01-25 23:23:23 -14.1 3.3 -9999.00 0.00 0.02 1.50 9.0 4.0 2.00 0.00 0.05 1.50
69475 2012-01-25 23:53:42 -14.6 3.3 -9999.00 0.00 0.02 1.50 8.5 4.0 2.00 0.00 0.05 1.50
69476 2012-01-26 00:11:25 -14.9 3.3 -9999.00 0.00 0.02 1.50 8.2 4.0 2.00 0.00 0.05 1.50
69477 2012-01-26 00:41:36 -15.4 3.3 -9999.00 0.00 0.02 1.50 7.7 4.0 2.00 0.00 0.05 1.50
69478 2012-01-26 01:11:47 -15.9 3.3 -9999.00 0.00 0.02 1.50 7.2 4.0 2.00 0.00 0.05 1.50
69479 2012-01-26 01:41:58 -16.4 3.3 -9999.00 0.00 0.02 1.50 6.7 4.0 2.00 0.00 0.05 1.50
69480 2012-01-26 02:12:32 -16.9 3.3 -9999.00 0.00 0.02 1.50 6.2 4.0 2.00 0.00 0.05 1.50
69481 2012-01-26 02:29:42 -17.2 3.3 -9999.00 0.00 0.02 1.50 5.9 4.0 2.00 0.00 0.05 1.50
69499 2012-01-26 20:42:55 -12.3 4.0 2.00 0.00 0.05 1.50 12.4 5.3 -9999.00 0.00 0.02 1.50
69500 2012-01-26 22:27:31 -14.0 4.0 2.00 0.00 0.05 1.50 10.6 5.3 -9999.00 0.00 0.02 1.50
69501 2012-01-26 22:57:26 -14.5 4.0 2.00 0.00 0.05 1.50 10.1 5.3 -9999.00 0.00 0.02 1.50
69502 2012-01-26 23:24:51 -15.0 4.0 2.00 0.00 0.05 1.50 9.7 5.3 -9999.00 0.00 0.02 1.50
69503 2012-01-26 23:51:51 -15.4 4.0 2.00 0.00 0.05 1.50 9.2 5.3 -9999.00 0.00 0.02 1.50
69504 2012-01-27 00:04:42 -15.7 4.0 2.00 0.00 0.05 1.50 9.0 5.3 -9999.00 0.00 0.02 1.50
69505 2012-01-27 00:34:54 -16.2 4.0 2.00 0.00 0.05 1.50 8.5 5.3 -9999.00 0.00 0.02 1.50
69506 2012-01-27 01:05:05 -16.7 4.0 2.00 0.00 0.05 1.50 8.0 5.3 -9999.00 0.00 0.02 1.50
69507 2012-01-27 01:35:16 -17.2 4.0 2.00 0.00 0.05 1.50 7.5 5.3 -9999.00 0.00 0.02 1.50
69508 2012-01-27 02:05:42 -17.7 4.0 2.00 0.00 0.05 1.50 7.0 5.3 -9999.00 0.00 0.02 1.50
69509 2012-01-27 02:35:52 -18.2 4.0 2.00 0.00 0.05 1.50 6.5 5.3 -9999.00 0.00 0.02 1.50
69528 2012-01-27 20:11:23 -11.1 5.3 -9999.00 0.00 0.02 1.50 13.6 9.9 -9999.00 0.98 -10.00 -10.00
69529 2012-01-27 20:41:34 -11.6 5.3 -9999.00 0.00 0.02 1.50 13.1 9.9 -9999.00 0.98 -10.00 -10.00
69530 2012-01-27 21:11:45 -12.1 5.3 -9999.00 0.00 0.02 1.50 12.6 9.9 -9999.00 0.98 -10.00 -10.00
69532 2012-01-27 22:34:54 -13.5 5.3 -9999.00 0.00 0.02 1.50 11.3 9.9 -9999.00 0.98 -10.00 -10.00
69533 2012-01-27 22:55:18 -13.8 5.3 -9999.00 0.00 0.02 1.50 10.9 9.9 -9999.00 0.98 -10.00 -10.00
69534 2012-01-27 23:26:56 -14.4 5.3 -9999.00 0.00 0.02 1.50 10.4 9.9 -9999.00 0.98 -10.00 -10.00
69535 2012-01-27 23:57:07 -14.9 5.3 -9999.00 0.00 0.02 1.50 9.9 9.9 -9999.00 0.98 -10.00 -10.00
69536 2012-01-28 00:10:59 -15.1 5.3 -9999.00 0.00 0.02 1.50 9.7 9.9 -9999.00 0.98 -10.00 -10.00
69537 2012-01-28 01:04:28 -16.0 5.3 -9999.00 0.00 0.02 1.50 8.8 9.9 -9999.00 0.98 -10.00 -10.00
69538 2012-01-28 01:36:16 -16.5 5.3 -9999.00 0.00 0.02 1.50 8.2 9.9 -9999.00 0.98 -10.00 -10.00
69539 2012-01-28 01:57:16 -16.9 5.3 -9999.00 0.00 0.02 1.50 7.9 9.9 -9999.00 0.98 -10.00 -10.00
69540 2012-01-28 02:01:48 -16.9 5.3 -9999.00 0.00 0.02 1.50 7.8 9.9 -9999.00 0.98 -10.00 -10.00
69541 2012-01-28 02:04:28 -17.0 5.3 -9999.00 0.00 0.02 1.50 7.8 9.9 -9999.00 0.98 -10.00 -10.00
69542 2012-01-28 02:34:55 -17.5 5.3 -9999.00 0.00 0.02 1.50 7.3 9.9 -9999.00 0.98 -10.00 -10.00
69557 2012-01-28 23:46:33 -13.9 9.9 -9999.00 0.98 -10.00 -10.00 9.1 3.8 -9999.00 0.00 0.04 1.50
69563 2012-01-29 22:37:53 -13.7 3.8 -9999.00 0.00 0.04 1.50 11.0 2.7 -9999.00 0.88 -10.00 -10.00
69565 2012-01-29 23:05:58 -14.2 3.8 -9999.00 0.00 0.04 1.50 10.5 2.7 -9999.00 0.88 -10.00 -10.00
69566 2012-01-29 23:08:50 -14.2 3.8 -9999.00 0.00 0.04 1.50 10.4 2.7 -9999.00 0.88 -10.00 -10.00
69568 2012-01-30 02:31:13 -17.6 3.8 -9999.00 0.00 0.04 1.50 7.1 2.7 -9999.00 0.88 -10.00 -10.00
69569 2012-01-30 02:34:20 -17.7 3.8 -9999.00 0.00 0.04 1.50 7.0 2.7 -9999.00 0.88 -10.00 -10.00
69591 2012-01-31 02:36:32 -17.0 2.7 -9999.00 0.88 -10.00 -10.00 6.1 9.9 -9999.00 0.83 -10.00 -10.00
69602 2012-01-31 23:07:27 -14.5 9.9 -9999.00 0.83 -10.00 -10.00 10.3 4.7 -9999.00 1.00 -10.00 -10.00
69651 2012-02-03 00:23:26 -15.9 5.0 -9999.00 0.89 0.19 1.03 8.8 2.9 -9999.00 0.00 0.02 1.50
69652 2012-02-03 00:32:08 -16.0 5.0 -9999.00 0.89 0.19 1.03 8.6 2.9 -9999.00 0.00 0.02 1.50
69653 2012-02-03 01:02:35 -16.5 5.0 -9999.00 0.89 0.19 1.03 8.1 2.9 -9999.00 0.00 0.02 1.50
69654 2012-02-03 01:32:54 -17.0 5.0 -9999.00 0.89 0.19 1.03 7.6 2.9 -9999.00 0.00 0.02 1.50
69655 2012-02-03 02:02:49 -17.5 5.0 -9999.00 0.89 0.19 1.03 7.1 2.9 -9999.00 0.00 0.02 1.50
69656 2012-02-03 02:34:33 -18.1 5.0 -9999.00 0.89 0.19 1.03 6.6 2.9 -9999.00 0.00 0.02 1.50
69666 2012-02-04 01:18:10 -16.1 2.9 -9999.00 0.00 0.02 1.50 31.7 3.1 2.00 0.74 -10.00 -10.00
69667 2012-02-04 01:48:29 -16.6 2.9 -9999.00 0.00 0.02 1.50 31.2 3.1 2.00 0.74 -10.00 -10.00
69668 2012-02-04 02:18:40 -17.1 2.9 -9999.00 0.00 0.02 1.50 30.7 3.1 2.00 0.74 -10.00 -10.00
69669 2012-02-04 02:48:36 -17.6 2.9 -9999.00 0.00 0.02 1.50 30.2 3.1 2.00 0.74 -10.00 -10.00
69689 2012-02-10 18:58:56 -9.6 3.4 -9999.00 1.00 -10.00 -10.00 13.4 2.6 -9999.00 1.00 -10.00 -10.00
69696 2012-02-11 18:56:16 -10.5 2.6 -9999.00 1.00 -10.00 -10.00 14.1 4.4 2.00 0.28 0.11 1.50
69697 2012-02-11 19:26:27 -11.0 2.6 -9999.00 1.00 -10.00 -10.00 13.6 4.4 2.00 0.28 0.11 1.50
69755 2012-02-12 18:55:28 -9.8 4.4 2.00 0.28 0.11 1.50 14.9 12.9 2.00 0.00 0.04 1.50
69756 2012-02-12 19:26:11 -10.4 4.4 2.00 0.28 0.11 1.50 14.4 12.9 2.00 0.00 0.04 1.50
69757 2012-02-12 19:56:38 -10.9 4.4 2.00 0.28 0.11 1.50 13.9 12.9 2.00 0.00 0.04 1.50
69773 2012-02-13 18:54:38 -9.1 12.9 2.00 0.00 0.04 1.50 14.0 1.1 2.00 0.00 0.02 1.50
69774 2012-02-13 18:59:49 -9.2 12.9 2.00 0.00 0.04 1.50 13.9 1.1 2.00 0.00 0.02 1.50
69775 2012-02-13 19:22:09 -9.5 12.9 2.00 0.00 0.04 1.50 13.5 1.1 2.00 0.00 0.02 1.50
69776 2012-02-13 19:52:04 -10.0 12.9 2.00 0.00 0.04 1.50 13.0 1.1 2.00 0.00 0.02 1.50
69777 2012-02-13 20:23:42 -10.6 12.9 2.00 0.00 0.04 1.50 12.5 1.1 2.00 0.00 0.02 1.50
69778 2012-02-13 20:53:53 -11.1 12.9 2.00 0.00 0.04 1.50 12.0 1.1 2.00 0.00 0.02 1.50
69787 2012-02-14 18:53:48 -10.0 1.1 2.00 0.00 0.02 1.50 14.7 5.6 2.00 0.00 0.02 1.50
69788 2012-02-14 19:24:06 -10.5 1.1 2.00 0.00 0.02 1.50 14.2 5.6 2.00 0.00 0.02 1.50
69789 2012-02-14 19:54:09 -11.0 1.1 2.00 0.00 0.02 1.50 13.7 5.6 2.00 0.00 0.02 1.50
69790 2012-02-14 20:24:21 -11.5 1.1 2.00 0.00 0.02 1.50 13.2 5.6 2.00 0.00 0.02 1.50
69791 2012-02-14 20:54:32 -12.0 1.1 2.00 0.00 0.02 1.50 12.7 5.6 2.00 0.00 0.02 1.50
69792 2012-02-14 21:26:27 -12.5 1.1 2.00 0.00 0.02 1.50 12.1 5.6 2.00 0.00 0.02 1.50
69793 2012-02-14 21:56:38 -13.0 1.1 2.00 0.00 0.02 1.50 11.6 5.6 2.00 0.00 0.02 1.50
69804 2012-02-15 18:52:58 -9.3 5.6 2.00 0.00 0.02 1.50 13.8 4.5 1.00 0.65 0.09 1.50
69806 2012-02-15 19:32:32 -10.0 5.6 2.00 0.00 0.02 1.50 13.1 4.5 1.00 0.65 0.09 1.50
69807 2012-02-15 20:02:45 -10.5 5.6 2.00 0.00 0.02 1.50 12.6 4.5 1.00 0.65 0.09 1.50
69808 2012-02-15 20:38:14 -11.1 5.6 2.00 0.00 0.02 1.50 12.0 4.5 1.00 0.65 0.09 1.50
69809 2012-02-15 21:08:26 -11.6 5.6 2.00 0.00 0.02 1.50 11.5 4.5 1.00 0.65 0.09 1.50
69810 2012-02-15 21:38:29 -12.1 5.6 2.00 0.00 0.02 1.50 11.0 4.5 1.00 0.65 0.09 1.50
69811 2012-02-15 22:10:08 -12.6 5.6 2.00 0.00 0.02 1.50 10.5 4.5 1.00 0.65 0.09 1.50
69812 2012-02-15 22:40:27 -13.1 5.6 2.00 0.00 0.02 1.50 10.0 4.5 1.00 0.65 0.09 1.50
69826 2012-02-18 18:50:21 -10.3 4.1 -9999.00 1.00 -10.00 -10.00 14.3 5.2 2.00 0.12 0.04 1.50
69827 2012-02-18 19:20:32 -10.8 4.1 -9999.00 1.00 -10.00 -10.00 13.8 5.2 2.00 0.12 0.04 1.50
69828 2012-02-18 19:50:43 -11.3 4.1 -9999.00 1.00 -10.00 -10.00 13.3 5.2 2.00 0.12 0.04 1.50
69829 2012-02-18 20:20:54 -11.8 4.1 -9999.00 1.00 -10.00 -10.00 12.8 5.2 2.00 0.12 0.04 1.50
69830 2012-02-18 20:51:12 -12.4 4.1 -9999.00 1.00 -10.00 -10.00 12.3 5.2 2.00 0.12 0.04 1.50
69831 2012-02-18 21:21:16 -12.9 4.1 -9999.00 1.00 -10.00 -10.00 11.8 5.2 2.00 0.12 0.04 1.50
69832 2012-02-18 21:51:27 -13.4 4.1 -9999.00 1.00 -10.00 -10.00 11.3 5.2 2.00 0.12 0.04 1.50
69833 2012-02-18 22:22:58 -13.9 4.1 -9999.00 1.00 -10.00 -10.00 10.8 5.2 2.00 0.12 0.04 1.50
69834 2012-02-18 22:53:24 -14.4 4.1 -9999.00 1.00 -10.00 -10.00 10.3 5.2 2.00 0.12 0.04 1.50
69835 2012-02-18 23:23:35 -14.9 4.1 -9999.00 1.00 -10.00 -10.00 9.8 5.2 2.00 0.12 0.04 1.50
69836 2012-02-18 23:45:01 -15.3 4.1 -9999.00 1.00 -10.00 -10.00 9.4 5.2 2.00 0.12 0.04 1.50
69837 2012-02-19 00:15:19 -15.8 4.1 -9999.00 1.00 -10.00 -10.00 8.9 5.2 2.00 0.12 0.04 1.50
69838 2012-02-19 00:34:50 -16.1 4.1 -9999.00 1.00 -10.00 -10.00 8.6 5.2 2.00 0.12 0.04 1.50
69839 2012-02-19 01:07:08 -16.6 4.1 -9999.00 1.00 -10.00 -10.00 8.0 5.2 2.00 0.12 0.04 1.50
69840 2012-02-19 01:39:26 -17.2 4.1 -9999.00 1.00 -10.00 -10.00 7.5 5.2 2.00 0.12 0.04 1.50
69916 2012-02-28 21:46:15 -12.7 4.9 2.00 0.62 0.02 1.50 12.1 17.3 2.00 0.79 -10.00 -10.00
69917 2012-02-28 22:16:42 -13.2 4.9 2.00 0.62 0.02 1.50 11.6 17.3 2.00 0.79 -10.00 -10.00
69918 2012-02-28 22:46:53 -13.7 4.9 2.00 0.62 0.02 1.50 11.1 17.3 2.00 0.79 -10.00 -10.00
69919 2012-02-28 23:17:11 -14.2 4.9 2.00 0.62 0.02 1.50 10.5 17.3 2.00 0.79 -10.00 -10.00
69920 2012-02-28 23:47:23 -14.7 4.9 2.00 0.62 0.02 1.50 10.0 17.3 2.00 0.79 -10.00 -10.00
69921 2012-02-29 00:17:42 -15.2 4.9 2.00 0.62 0.02 1.50 9.5 17.3 2.00 0.79 -10.00 -10.00
69922 2012-02-29 00:49:45 -15.7 4.9 2.00 0.62 0.02 1.50 9.0 17.3 2.00 0.79 -10.00 -10.00
69924 2012-02-29 01:59:42 -16.9 4.9 2.00 0.62 0.02 1.50 7.8 17.3 2.00 0.79 -10.00 -10.00
69925 2012-02-29 02:30:25 -17.4 4.9 2.00 0.62 0.02 1.50 7.3 17.3 2.00 0.79 -10.00 -10.00
69926 2012-02-29 03:00:53 -17.9 4.9 2.00 0.62 0.02 1.50 6.8 17.3 2.00 0.79 -10.00 -10.00
69974 2012-03-01 23:58:28 -15.1 4.9 3.00 0.00 0.02 1.50 9.6 8.6 -9999.00 1.00 -10.00 -10.00
69975 2012-03-02 00:28:39 -15.6 4.9 3.00 0.00 0.02 1.50 9.1 8.6 -9999.00 1.00 -10.00 -10.00
69976 2012-03-02 00:58:58 -16.1 4.9 3.00 0.00 0.02 1.50 8.6 8.6 -9999.00 1.00 -10.00 -10.00
69979 2012-03-02 01:51:48 -16.9 4.9 3.00 0.00 0.02 1.50 7.7 8.6 -9999.00 1.00 -10.00 -10.00
70026 2012-03-03 01:02:24 -15.5 8.6 -9999.00 1.00 -10.00 -10.00 7.6 1.5 -9999.00 1.00 -10.00 -10.00
70027 2012-03-03 01:32:50 -16.0 8.6 -9999.00 1.00 -10.00 -10.00 7.1 1.5 -9999.00 1.00 -10.00 -10.00
70028 2012-03-03 02:05:13 -16.5 8.6 -9999.00 1.00 -10.00 -10.00 6.6 1.5 -9999.00 1.00 -10.00 -10.00
70029 2012-03-03 02:35:32 -17.0 8.6 -9999.00 1.00 -10.00 -10.00 6.1 1.5 -9999.00 1.00 -10.00 -10.00
70084 2012-03-05 01:55:44 -16.5 8.4 3.00 0.79 0.05 1.50 6.6 5.7 3.00 0.00 0.02 1.50
70085 2012-03-05 02:26:35 -17.0 8.4 3.00 0.79 0.05 1.50 6.1 5.7 3.00 0.00 0.02 1.50
70086 2012-03-05 02:56:53 -17.5 8.4 3.00 0.79 0.05 1.50 5.6 5.7 3.00 0.00 0.02 1.50
70097 2012-03-06 02:41:41 -18.2 5.7 3.00 0.00 0.02 1.50 6.5 5.6 -9999.00 0.00 0.02 1.50
70098 2012-03-06 03:11:37 -18.7 5.7 3.00 0.00 0.02 1.50 6.0 5.6 -9999.00 0.00 0.02 1.50
70190 2012-03-16 18:23:34 -8.6 15.1 3.00 0.16 0.03 1.50 14.5 3.6 3.00 0.00 0.02 1.50
70191 2012-03-16 18:53:47 -9.1 15.1 3.00 0.16 0.03 1.50 14.0 3.6 3.00 0.00 0.02 1.50
70192 2012-03-16 19:25:18 -9.6 15.1 3.00 0.16 0.03 1.50 13.5 3.6 3.00 0.00 0.02 1.50
70193 2012-03-16 19:55:28 -10.1 15.1 3.00 0.16 0.03 1.50 13.0 3.6 3.00 0.00 0.02 1.50
70194 2012-03-16 20:27:07 -10.6 15.1 3.00 0.16 0.03 1.50 12.5 3.6 3.00 0.00 0.02 1.50
70195 2012-03-16 20:57:33 -11.1 15.1 3.00 0.16 0.03 1.50 12.0 3.6 3.00 0.00 0.02 1.50
70196 2012-03-16 21:30:08 -11.7 15.1 3.00 0.16 0.03 1.50 11.4 3.6 3.00 0.00 0.02 1.50
70197 2012-03-16 22:00:17 -12.2 15.1 3.00 0.16 0.03 1.50 10.9 3.6 3.00 0.00 0.02 1.50
70198 2012-03-16 22:32:35 -12.7 15.1 3.00 0.16 0.03 1.50 10.4 3.6 3.00 0.00 0.02 1.50
70199 2012-03-16 23:02:47 -13.2 15.1 3.00 0.16 0.03 1.50 9.9 3.6 3.00 0.00 0.02 1.50
70200 2012-03-16 23:34:49 -13.7 15.1 3.00 0.16 0.03 1.50 9.3 3.6 3.00 0.00 0.02 1.50
70226 2012-03-17 18:40:44 -9.8 3.6 3.00 0.00 0.02 1.50 14.9 5.5 3.00 0.00 0.02 1.50
70227 2012-03-17 19:12:31 -10.3 3.6 3.00 0.00 0.02 1.50 14.4 5.5 3.00 0.00 0.02 1.50
70228 2012-03-17 19:44:19 -10.8 3.6 3.00 0.00 0.02 1.50 13.8 5.5 3.00 0.00 0.02 1.50
70229 2012-03-17 20:14:30 -11.3 3.6 3.00 0.00 0.02 1.50 13.3 5.5 3.00 0.00 0.02 1.50
70230 2012-03-17 20:44:56 -11.8 3.6 3.00 0.00 0.02 1.50 12.8 5.5 3.00 0.00 0.02 1.50
70231 2012-03-17 21:15:22 -12.3 3.6 3.00 0.00 0.02 1.50 12.3 5.5 3.00 0.00 0.02 1.50
70232 2012-03-17 21:53:49 -13.0 3.6 3.00 0.00 0.02 1.50 11.7 5.5 3.00 0.00 0.02 1.50
70233 2012-03-17 22:24:09 -13.5 3.6 3.00 0.00 0.02 1.50 11.2 5.5 3.00 0.00 0.02 1.50
70234 2012-03-17 22:54:12 -14.0 3.6 3.00 0.00 0.02 1.50 10.7 5.5 3.00 0.00 0.02 1.50
70235 2012-03-17 23:26:07 -14.5 3.6 3.00 0.00 0.02 1.50 10.1 5.5 3.00 0.00 0.02 1.50
70236 2012-03-17 23:56:50 -15.0 3.6 3.00 0.00 0.02 1.50 9.6 5.5 3.00 0.00 0.02 1.50
70237 2012-03-18 00:29:00 -15.6 3.6 3.00 0.00 0.02 1.50 9.1 5.5 3.00 0.00 0.02 1.50
70245 2012-03-18 18:21:32 -8.8 5.5 3.00 0.00 0.02 1.50 14.3 7.0 3.00 0.01 0.02 1.50
70246 2012-03-18 18:51:44 -9.3 5.5 3.00 0.00 0.02 1.50 13.8 7.0 3.00 0.01 0.02 1.50
70247 2012-03-18 19:09:56 -9.6 5.5 3.00 0.00 0.02 1.50 13.5 7.0 3.00 0.01 0.02 1.50
70249 2012-03-18 20:00:48 -10.4 5.5 3.00 0.00 0.02 1.50 12.7 7.0 3.00 0.01 0.02 1.50
70252 2012-03-18 21:06:16 -11.5 5.5 3.00 0.00 0.02 1.50 11.6 7.0 3.00 0.01 0.02 1.50
70253 2012-03-18 21:36:21 -12.0 5.5 3.00 0.00 0.02 1.50 11.1 7.0 3.00 0.01 0.02 1.50
70254 2012-03-18 22:12:30 -12.6 5.5 3.00 0.00 0.02 1.50 10.5 7.0 3.00 0.01 0.02 1.50
70255 2012-03-18 22:42:25 -13.1 5.5 3.00 0.00 0.02 1.50 10.0 7.0 3.00 0.01 0.02 1.50
70256 2012-03-18 23:14:20 -13.7 5.5 3.00 0.00 0.02 1.50 9.4 7.0 3.00 0.01 0.02 1.50
70257 2012-03-18 23:23:23 -13.8 5.5 3.00 0.00 0.02 1.50 9.3 7.0 3.00 0.01 0.02 1.50
70258 2012-03-18 23:53:58 -14.3 5.5 3.00 0.00 0.02 1.50 8.8 7.0 3.00 0.01 0.02 1.50
70259 2012-03-19 00:25:53 -14.8 5.5 3.00 0.00 0.02 1.50 8.2 7.0 3.00 0.01 0.02 1.50
70260 2012-03-19 00:56:05 -15.4 5.5 3.00 0.00 0.02 1.50 7.7 7.0 3.00 0.01 0.02 1.50
70276 2012-03-19 21:29:47 -12.8 7.0 3.00 0.01 0.02 1.50 11.9 5.7 3.00 0.38 0.02 1.50
70277 2012-03-19 22:23:51 -13.7 7.0 3.00 0.01 0.02 1.50 11.0 5.7 3.00 0.38 0.02 1.50
70278 2012-03-19 22:59:19 -14.3 7.0 3.00 0.01 0.02 1.50 10.4 5.7 3.00 0.38 0.02 1.50
70279 2012-03-19 23:30:52 -14.8 7.0 3.00 0.01 0.02 1.50 9.9 5.7 3.00 0.38 0.02 1.50
70291 2012-03-20 01:45:01 -17.1 7.0 3.00 0.01 0.02 1.50 7.7 5.7 3.00 0.38 0.02 1.50
70292 2012-03-20 02:17:12 -17.6 7.0 3.00 0.01 0.02 1.50 7.1 5.7 3.00 0.38 0.02 1.50
70306 2012-03-20 21:13:00 -11.8 5.7 3.00 0.38 0.02 1.50 11.3 1.7 3.00 0.00 0.02 1.50
70307 2012-03-20 21:43:35 -12.3 5.7 3.00 0.38 0.02 1.50 10.8 1.7 3.00 0.00 0.02 1.50
70308 2012-03-20 22:13:46 -12.8 5.7 3.00 0.38 0.02 1.50 10.3 1.7 3.00 0.00 0.02 1.50
70309 2012-03-20 22:44:37 -13.3 5.7 3.00 0.38 0.02 1.50 9.8 1.7 3.00 0.00 0.02 1.50
70310 2012-03-20 23:16:40 -13.9 5.7 3.00 0.38 0.02 1.50 9.2 1.7 3.00 0.00 0.02 1.50
70311 2012-03-20 23:20:32 -13.9 5.7 3.00 0.38 0.02 1.50 9.2 1.7 3.00 0.00 0.02 1.50
70312 2012-03-20 23:52:43 -14.5 5.7 3.00 0.38 0.02 1.50 8.6 1.7 3.00 0.00 0.02 1.50
70313 2012-03-21 00:23:01 -15.0 5.7 3.00 0.38 0.02 1.50 8.1 1.7 3.00 0.00 0.02 1.50
70314 2012-03-21 00:53:21 -15.5 5.7 3.00 0.38 0.02 1.50 7.6 1.7 3.00 0.00 0.02 1.50
70315 2012-03-21 01:23:24 -16.0 5.7 3.00 0.38 0.02 1.50 7.1 1.7 3.00 0.00 0.02 1.50
70316 2012-03-21 01:54:05 -16.5 5.7 3.00 0.38 0.02 1.50 6.6 1.7 3.00 0.00 0.02 1.50
70318 2012-03-21 02:30:51 -17.1 5.7 3.00 0.38 0.02 1.50 6.0 1.7 3.00 0.00 0.02 1.50
70319 2012-03-21 02:33:17 -17.1 5.7 3.00 0.38 0.02 1.50 5.9 1.7 3.00 0.00 0.02 1.50
70321 2012-03-21 02:41:29 -17.3 5.7 3.00 0.38 0.02 1.50 5.8 1.7 3.00 0.00 0.02 1.50
70323 2012-03-21 03:00:27 -17.6 5.7 3.00 0.38 0.02 1.50 5.5 1.7 3.00 0.00 0.02 1.50
70382 2012-03-24 20:14:58 -11.2 0.7 3.00 0.00 0.04 1.50 13.5 5.2 3.00 0.53 0.07 1.50
70383 2012-03-24 20:45:25 -11.8 0.7 3.00 0.00 0.04 1.50 13.0 5.2 3.00 0.53 0.07 1.50
70384 2012-03-24 21:15:36 -12.3 0.7 3.00 0.00 0.04 1.50 12.5 5.2 3.00 0.53 0.07 1.50
70387 2012-03-24 21:49:57 -12.8 0.7 3.00 0.00 0.04 1.50 11.9 5.2 3.00 0.53 0.07 1.50
70388 2012-03-24 22:20:08 -13.3 0.7 3.00 0.00 0.04 1.50 11.4 5.2 3.00 0.53 0.07 1.50
70389 2012-03-24 22:51:54 -13.9 0.7 3.00 0.00 0.04 1.50 10.9 5.2 3.00 0.53 0.07 1.50
70392 2012-03-24 23:11:19 -14.2 0.7 3.00 0.00 0.04 1.50 10.6 5.2 3.00 0.53 0.07 1.50
